"method","model","trait","chr","position","chr2","position2","nearest_marker","qtl_lod","marker_variance","qtl_pvalue","model_variance","interval_left","interval_marker_left","interval","interval_right","interval_marker_right","GLRpvalue","GxYLRpvalue","GZRpvalue","GxYZRpvalue","position_consensus","genotype","effect_mean","effect_se","AvB","CvD","Int"
"scanone","2012","TA",11,75.640091,NA,NA,"bin_11@75.64cM_scaffold_28041_700",7.24995751474375,9.04232764607828,1.45686227481789e-06,64.2682652894419,53.590062,"scaffold_33714_3153",30.120039,83.710101,"scaffold_82722_1352",0.00204,0.99831,0.00896816214096674,4.19154539741648e-08,75.640091,"BC",-0.0157054151073055,0.0103020517607519,-0.0237120730834078,-0.10257878123096,-0.0220524014705607
"scanone","2012","TA",11,75.640091,NA,NA,"bin_11@75.64cM_scaffold_28041_700",7.24995751474375,9.04232764607828,1.45686227481789e-06,64.2682652894419,53.590062,"scaffold_33714_3153",30.120039,83.710101,"scaffold_82722_1352",0.00204,0.99831,0.00896816214096674,4.19154539741648e-08,75.640091,"AD",0.0237279389664706,0.0103943432128949,-0.0237120730834078,-0.10257878123096,-0.0220524014705607
"scanone","2012","TA",11,75.640091,NA,NA,"bin_11@75.64cM_scaffold_28041_700",7.24995751474375,9.04232764607828,1.45686227481789e-06,64.2682652894419,53.590062,"scaffold_33714_3153",30.120039,83.710101,"scaffold_82722_1352",0.00204,0.99831,0.00896816214096674,4.19154539741648e-08,75.640091,"BD",0.0245577747728941,0.0122367215199471,-0.0237120730834078,-0.10257878123096,-0.0220524014705607
"scanone","2012","TA",7,11.640014,NA,NA,"bin_7@11.64cM_scaffold_30502_3978",7.20007701039768,8.97288850856903,1.60938850046755e-06,64.2682652894419,5.950009,"scaffold_25332_4175",22.610031,28.56004,"scaffold_20940_1397",0.00204,0.99831,0.00896816214096674,4.19154539741648e-08,11.640014,"AD",-0.0255300362707361,0.0103613976214786,-0.0566556976029015,0.070652577650979,-0.0304561479332473
"scanone","2012","TA",7,11.640014,NA,NA,"bin_7@11.64cM_scaffold_30502_3978",7.20007701039768,8.97288850856903,1.60938850046755e-06,64.2682652894419,5.950009,"scaffold_25332_4175",22.610031,28.56004,"scaffold_20940_1397",0.00204,0.99831,0.00896816214096674,4.19154539741648e-08,11.640014,"BD",-0.012430261435909,0.0122031435781093,-0.0566556976029015,0.070652577650979,-0.0304561479332473
"scanone","2012","TA",7,11.640014,NA,NA,"bin_7@11.64cM_scaffold_30502_3978",7.20007701039768,8.97288850856903,1.60938850046755e-06,64.2682652894419,5.950009,"scaffold_25332_4175",22.610031,28.56004,"scaffold_20940_1397",0.00204,0.99831,0.00896816214096674,4.19154539741648e-08,11.640014,"AC",-0.00543182141187027,0.0122031435781093,-0.0566556976029015,0.070652577650979,-0.0304561479332473
"scanone","2012","TA",7,11.640014,NA,NA,"bin_7@11.64cM_scaffold_30502_3978",7.20007701039768,8.97288850856903,1.60938850046755e-06,64.2682652894419,5.950009,"scaffold_25332_4175",22.610031,28.56004,"scaffold_20940_1397",0.00204,0.99831,0.00896816214096674,4.19154539741648e-08,11.640014,"BC",0.0381241013562042,0.0103613976214786,-0.0566556976029015,0.070652577650979,-0.0304561479332473
"scanone","2012","TA",6,45.600059,NA,NA,"bin_6@45.6cM_scaffold_37239_2606",5.95120426635389,7.26899051415995,1.9319328335321e-05,64.2682652894419,34.290042,"ct188529",31.110045,65.400087,"scaffold_17534_576",0.00204,0.99831,0.00896816214096674,4.19154539741648e-08,45.600059,"AD",-0.0452341884129598,0.0121890025785946,-0.0754256177227458,0.0758756810551514,0.0220788344385072
"scanone","2012","TA",6,45.600059,NA,NA,"bin_6@45.6cM_scaffold_37239_2606",5.95120426635389,7.26899051415995,1.9319328335321e-05,64.2682652894419,34.290042,"ct188529",31.110045,65.400087,"scaffold_17534_576",0.00204,0.99831,0.00896816214096674,4.19154539741648e-08,45.600059,"BD",0.00351803766766669,0.0113109156959237,-0.0754256177227458,0.0758756810551514,0.0220788344385072
"scanone","2012","TA",6,45.600059,NA,NA,"bin_6@45.6cM_scaffold_37239_2606",5.95120426635389,7.26899051415995,1.9319328335321e-05,64.2682652894419,34.290042,"ct188529",31.110045,65.400087,"scaffold_17534_576",0.00204,0.99831,0.00896816214096674,4.19154539741648e-08,45.600059,"AC",0.00374306933386947,0.0101167905535419,-0.0754256177227458,0.0758756810551514,0.0220788344385072
"scanone","2012","TA",6,45.600059,NA,NA,"bin_6@45.6cM_scaffold_37239_2606",5.95120426635389,7.26899051415995,1.9319328335321e-05,64.2682652894419,34.290042,"ct188529",31.110045,65.400087,"scaffold_17534_576",0.00204,0.99831,0.00896816214096674,4.19154539741648e-08,45.600059,"BC",0.0304164609759888,0.0113109156959237,-0.0754256177227458,0.0758756810551514,0.0220788344385072
"scanone","2013","TA",2,52.480053,NA,NA,"bin_2@52.48cM_scaffold_27196_4009",14.2180031798919,11.547431901755,8.24096346718761e-12,79.2480338190281,49.390047,"scaffold_77675_473",7.28001399999999,56.670061,"scaffold_50678_1309",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,51.7367186666667,"BC",0.000182875334801442,0.00333202846325983,0.0336987137510798,0.0361625180523801,0.00280966107549437
"scanone","2013","TA",2,52.480053,NA,NA,"bin_2@52.48cM_scaffold_27196_4009",14.2180031798919,11.547431901755,8.24096346718761e-12,79.2480338190281,49.390047,"scaffold_77675_473",7.28001399999999,56.670061,"scaffold_50678_1309",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,51.7367186666667,"BD",-0.0164935531536414,0.00400202279934367,0.0336987137510798,0.0361625180523801,0.00280966107549437
"scanone","2013","TA",2,52.480053,NA,NA,"bin_2@52.48cM_scaffold_27196_4009",14.2180031798919,11.547431901755,8.24096346718761e-12,79.2480338190281,49.390047,"scaffold_77675_473",7.28001399999999,56.670061,"scaffold_50678_1309",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,51.7367186666667,"AD",-0.00104902681584874,0.00406220697046629,0.0336987137510798,0.0361625180523801,0.00280966107549437
"scanone","2013","TA",2,52.480053,NA,NA,"bin_2@52.48cM_scaffold_27196_4009",14.2180031798919,11.547431901755,8.24096346718761e-12,79.2480338190281,49.390047,"scaffold_77675_473",7.28001399999999,56.670061,"scaffold_50678_1309",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,51.7367186666667,"AC",0.0184370627480885,0.00419611431579443,0.0336987137510798,0.0361625180523801,0.00280966107549437
"scanone","2013","TA",3,32.77003,NA,NA,"bin_3@32.77cM_scaffold_58370_1534",13.6588546701003,10.9903320831963,2.36600739000892e-11,79.2480338190281,28.640026,"scaffold_13388_3745",7.300009,35.940035,"scaffold_6553_5779",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,33.7750315,"AD",-0.00235461595241309,0.00339390051810439,0.0395519334889975,0.0470977057734177,0.00643607520917035
"scanone","2013","TA",3,32.77003,NA,NA,"bin_3@32.77cM_scaffold_58370_1534",13.6588546701003,10.9903320831963,2.36600739000892e-11,79.2480338190281,28.640026,"scaffold_13388_3745",7.300009,35.940035,"scaffold_6553_5779",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,33.7750315,"BD",-0.0189125450923267,0.00371707394713432,0.0395519334889975,0.0470977057734177,0.00643607520917035
"scanone","2013","TA",3,32.77003,NA,NA,"bin_3@32.77cM_scaffold_58370_1534",13.6588546701003,10.9903320831963,2.36600739000892e-11,79.2480338190281,28.640026,"scaffold_13388_3745",7.300009,35.940035,"scaffold_6553_5779",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,33.7750315,"AC",0.0244122745388809,0.00411129439518028,0.0395519334889975,0.0470977057734177,0.00643607520917035
"scanone","2013","TA",3,32.77003,NA,NA,"bin_3@32.77cM_scaffold_58370_1534",13.6588546701003,10.9903320831963,2.36600739000892e-11,79.2480338190281,28.640026,"scaffold_13388_3745",7.300009,35.940035,"scaffold_6553_5779",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,33.7750315,"BC",0.00141827018979697,0.00337521165457004,0.0395519334889975,0.0470977057734177,0.00643607520917035
"scanone","2013","TA",12,54.390037,NA,NA,"bin_12@54.39cM_scaffold_70077_1397",8.58150223782598,6.35154133867596,3.26189139032707e-07,79.2480338190281,50.470034,"scaffold_85066_97",7.120007,57.590041,"scaffold_9105_1938",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,54.390037,"BC",-0.00865237075824225,0.00410311524286379,0.0163368809305806,-0.0280843528700523,-0.00799736335648759
"scanone","2013","TA",12,54.390037,NA,NA,"bin_12@54.39cM_scaffold_70077_1397",8.58150223782598,6.35154133867596,3.26189139032707e-07,79.2480338190281,50.470034,"scaffold_85066_97",7.120007,57.590041,"scaffold_9105_1938",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,54.390037,"BD",0.00139112399854013,0.00404786720405329,0.0163368809305806,-0.0280843528700523,-0.00799736335648759
"scanone","2013","TA",12,54.390037,NA,NA,"bin_12@54.39cM_scaffold_70077_1397",8.58150223782598,6.35154133867596,3.26189139032707e-07,79.2480338190281,50.470034,"scaffold_85066_97",7.120007,57.590041,"scaffold_9105_1938",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,54.390037,"AD",0.0135582461420743,0.00442223515337066,0.0163368809305806,-0.0280843528700523,-0.00799736335648759
"scanone","2013","TA",12,54.390037,NA,NA,"bin_12@54.39cM_scaffold_70077_1397",8.58150223782598,6.35154133867596,3.26189139032707e-07,79.2480338190281,50.470034,"scaffold_85066_97",7.120007,57.590041,"scaffold_9105_1938",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,54.390037,"AC",-0.00448261197119572,0.00392478949119263,0.0163368809305806,-0.0280843528700523,-0.00799736335648759
"scanone","2013","TA",6,45.600059,NA,NA,"bin_6@45.6cM_scaffold_37239_2606",7.3252947440931,5.31255316219082,3.3824429976903e-06,79.2480338190281,40.50005,"scaffold_38187_2604",16.760032,57.260082,"scaffold_25074_4410",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,45.600059,"AD",-0.00847289202641299,0.00440802285464418,-0.0339115960634246,0.00763448545205927,-0.00684474684174722
"scanone","2013","TA",6,45.600059,NA,NA,"bin_6@45.6cM_scaffold_37239_2606",7.3252947440931,5.31255316219082,3.3824429976903e-06,79.2480338190281,40.50005,"scaffold_38187_2604",16.760032,57.260082,"scaffold_25074_4410",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,45.600059,"BD",0.00506053258442571,0.00409047209343803,-0.0339115960634246,0.00763448545205927,-0.00684474684174722
"scanone","2013","TA",6,45.600059,NA,NA,"bin_6@45.6cM_scaffold_37239_2606",7.3252947440931,5.31255316219082,3.3824429976903e-06,79.2480338190281,40.50005,"scaffold_38187_2604",16.760032,57.260082,"scaffold_25074_4410",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,45.600059,"AC",-0.00807802272125696,0.00365862946439732,-0.0339115960634246,0.00763448545205927,-0.00684474684174722
"scanone","2013","TA",6,45.600059,NA,NA,"bin_6@45.6cM_scaffold_37239_2606",7.3252947440931,5.31255316219082,3.3824429976903e-06,79.2480338190281,40.50005,"scaffold_38187_2604",16.760032,57.260082,"scaffold_25074_4410",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,45.600059,"BC",0.012300148731329,0.00409047209343803,-0.0339115960634246,0.00763448545205927,-0.00684474684174722
"scanone","2013","TA",1,32.270021,NA,NA,"bin_1@32.27cM_scaffold_8765_4335",7.16570432185153,5.18344234028562,4.54892499401893e-06,79.2480338190281,29.700016,"scaffold_1696_10596",10.060016,39.760032,"scaffold_24816_4190",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,32.270021,"AC",0.00131549163916869,0.00438603818306503,0.0264275797647624,-0.0187611364363399,0.00077352831448065
"scanone","2013","TA",1,32.270021,NA,NA,"bin_1@32.27cM_scaffold_8765_4335",7.16570432185153,5.18344234028562,4.54892499401893e-06,79.2480338190281,29.700016,"scaffold_1696_10596",10.060016,39.760032,"scaffold_24816_4190",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,32.270021,"AD",0.0103092957000983,0.00378366928524858,0.0264275797647624,-0.0187611364363399,0.00077352831448065
"scanone","2013","TA",1,32.270021,NA,NA,"bin_1@32.27cM_scaffold_8765_4335",7.16570432185153,5.18344234028562,4.54892499401893e-06,79.2480338190281,29.700016,"scaffold_1696_10596",10.060016,39.760032,"scaffold_24816_4190",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,32.270021,"BD",-0.00251773002504253,0.00382844799521182,0.0264275797647624,-0.0187611364363399,0.00077352831448065
"scanone","2013","TA",1,32.270021,NA,NA,"bin_1@32.27cM_scaffold_8765_4335",7.16570432185153,5.18344234028562,4.54892499401893e-06,79.2480338190281,29.700016,"scaffold_1696_10596",10.060016,39.760032,"scaffold_24816_4190",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,32.270021,"BC",-0.0122850624004528,0.00445621925021555,0.0264275797647624,-0.0187611364363399,0.00077352831448065
"scanone","2013","TA",4,20.360021,NA,NA,"bin_4@20.36cM_scaffold_25620_2595",6.99256419665483,5.0440928293452,6.27200012737195e-06,79.2480338190281,12.510013,"scaffold_9204_4798",14.280015,26.790028,"SCF6530",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,19.170019,"BD",0.0175227752594535,0.00389978216624636,-0.0224913860854905,-0.034705901835831,0.0116235817821777
"scanone","2013","TA",4,20.360021,NA,NA,"bin_4@20.36cM_scaffold_25620_2595",6.99256419665483,5.0440928293452,6.27200012737195e-06,79.2480338190281,12.510013,"scaffold_9204_4798",14.280015,26.790028,"SCF6530",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,19.170019,"AC",-0.0110758687012072,0.00384812714164616,-0.0224913860854905,-0.034705901835831,0.0116235817821777
"scanone","2013","TA",4,20.360021,NA,NA,"bin_4@20.36cM_scaffold_25620_2595",6.99256419665483,5.0440928293452,6.27200012737195e-06,79.2480338190281,12.510013,"scaffold_9204_4798",14.280015,26.790028,"SCF6530",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,19.170019,"AD",0.000465291325619418,0.00433092420827398,-0.0224913860854905,-0.034705901835831,0.0116235817821777
"scanone","2013","TA",4,20.360021,NA,NA,"bin_4@20.36cM_scaffold_25620_2595",6.99256419665483,5.0440928293452,6.27200012737195e-06,79.2480338190281,12.510013,"scaffold_9204_4798",14.280015,26.790028,"SCF6530",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,19.170019,"BC",-0.00564196654955085,0.00361748703388624,-0.0224913860854905,-0.034705901835831,0.0116235817821777
"scanone","2013","TA",9,26.530024,NA,NA,"bin_9@26.53cM_scaffold_5282_2230",6.23261756469931,4.44126156339388,2.56001591454336e-05,79.2480338190281,11.64001,"scaffold_10258_1783",19.280018,30.920028,"SCF88396",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,26.530024,"AC",-0.000978654609745168,0.00395506362311719,0.0265285776936322,-0.0217457960008592,-0.0117520688500107
"scanone","2013","TA",9,26.530024,NA,NA,"bin_9@26.53cM_scaffold_5282_2230",6.23261756469931,4.44126156339388,2.56001591454336e-05,79.2480338190281,11.64001,"scaffold_10258_1783",19.280018,30.920028,"SCF88396",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,26.530024,"BD",-0.00337004545613171,0.00368196385477247,0.0265285776936322,-0.0217457960008592,-0.0117520688500107
"scanone","2013","TA",9,26.530024,NA,NA,"bin_9@26.53cM_scaffold_5282_2230",6.23261756469931,4.44126156339388,2.56001591454336e-05,79.2480338190281,11.64001,"scaffold_10258_1783",19.280018,30.920028,"SCF88396",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,26.530024,"AD",0.0157702778156898,0.00450946634778179,0.0265285776936322,-0.0217457960008592,-0.0117520688500107
"scanone","2013","TA",9,26.530024,NA,NA,"bin_9@26.53cM_scaffold_5282_2230",6.23261756469931,4.44126156339388,2.56001591454336e-05,79.2480338190281,11.64001,"scaffold_10258_1783",19.280018,30.920028,"SCF88396",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,26.530024,"BC",-0.00836690903155595,0.00423590605021798,0.0265285776936322,-0.0217457960008592,-0.0117520688500107
"scanone","2013","TA",11,26.070026,NA,NA,"bin_11@26.07cM_Pr031818821_185",3.70176476132475,2.53340145603435,0.00261496537006178,79.2480338190281,11.070014,"SCF122746",48.110058,59.180072,"scaffold_253_10157",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,26.070026,"BD",0.00301380989655755,0.00409414612497803,0.0014827283280262,-0.0121482878054857,0.00176631375844417
"scanone","2013","TA",11,26.070026,NA,NA,"bin_11@26.07cM_Pr031818821_185",3.70176476132475,2.53340145603435,0.00261496537006178,79.2480338190281,11.070014,"SCF122746",48.110058,59.180072,"scaffold_253_10157",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,26.070026,"AC",-0.00231896984217218,0.00457739452263411,0.0014827283280262,-0.0121482878054857,0.00176631375844417
"scanone","2013","TA",11,26.070026,NA,NA,"bin_11@26.07cM_Pr031818821_185",3.70176476132475,2.53340145603435,0.00261496537006178,79.2480338190281,11.070014,"SCF122746",48.110058,59.180072,"scaffold_253_10157",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,26.070026,"BC",-0.00394349088540737,0.00414630295535829,0.0014827283280262,-0.0121482878054857,0.00176631375844417
"scanone","2013","TA",11,26.070026,NA,NA,"bin_11@26.07cM_Pr031818821_185",3.70176476132475,2.53340145603435,0.00261496537006178,79.2480338190281,11.070014,"SCF122746",48.110058,59.180072,"scaffold_253_10157",0.8098,0.99831,0.415055678352658,4.19154539741648e-08,26.070026,"AD",0.00287201718134857,0.00425689043884086,0.0014827283280262,-0.0121482878054857,0.00176631375844417
"scanone","all-years","TA",2,52.480053,NA,NA,"bin_2@52.48cM_scaffold_27196_4009",19.068595485333,11.5959627724189,7.7715611723761e-16,83.1105575649328,47.790044,"ct89348",5.770012,53.560056,"scaffold_13781_5835",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,51.7367186666667,"BC",0.00103831373473577,0.00643832284204918,0.068285381976667,0.0685096332897917,-0.0014449547644146
"scanone","all-years","TA",2,52.480053,NA,NA,"bin_2@52.48cM_scaffold_27196_4009",19.068595485333,11.5959627724189,7.7715611723761e-16,83.1105575649328,47.790044,"ct89348",5.770012,53.560056,"scaffold_13781_5835",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,51.7367186666667,"BD",-0.0339389802923674,0.00718422734766868,0.068285381976667,0.0685096332897917,-0.0014449547644146
"scanone","all-years","TA",2,52.480053,NA,NA,"bin_2@52.48cM_scaffold_27196_4009",19.068595485333,11.5959627724189,7.7715611723761e-16,83.1105575649328,47.790044,"ct89348",5.770012,53.560056,"scaffold_13781_5835",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,51.7367186666667,"AD",0.000926188078173443,0.00786992675312729,0.068285381976667,0.0685096332897917,-0.0014449547644146
"scanone","all-years","TA",2,52.480053,NA,NA,"bin_2@52.48cM_scaffold_27196_4009",19.068595485333,11.5959627724189,7.7715611723761e-16,83.1105575649328,47.790044,"ct89348",5.770012,53.560056,"scaffold_13781_5835",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,51.7367186666667,"AC",0.034458527340862,0.00757761950946934,0.068285381976667,0.0685096332897917,-0.0014449547644146
"scanone","all-years","TA",12,70.320052,NA,NA,"bin_12@70.32cM_vm34671",14.9203579708745,8.534249753815,2.05391259555654e-12,83.1105575649328,63.060048,"scaffold_147305_234",10.510008,73.570056,"scf248",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,70.320052,"BC",-0.0194624014861167,0.00793632677488055,0.0386051021069987,-0.0574917352762686,-0.0103721102524989
"scanone","all-years","TA",12,70.320052,NA,NA,"bin_12@70.32cM_vm34671",14.9203579708745,8.534249753815,2.05391259555654e-12,83.1105575649328,63.060048,"scaffold_147305_234",10.510008,73.570056,"scf248",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,70.320052,"BD",0.00409741102576813,0.0068972280781295,0.0386051021069987,-0.0574917352762686,-0.0103721102524989
"scanone","all-years","TA",12,70.320052,NA,NA,"bin_12@70.32cM_vm34671",14.9203579708745,8.534249753815,2.05391259555654e-12,83.1105575649328,63.060048,"scaffold_147305_234",10.510008,73.570056,"scf248",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,70.320052,"AC",-0.00534590555886683,0.00721378299442006,0.0386051021069987,-0.0574917352762686,-0.0103721102524989
"scanone","all-years","TA",12,70.320052,NA,NA,"bin_12@70.32cM_vm34671",14.9203579708745,8.534249753815,2.05391259555654e-12,83.1105575649328,63.060048,"scaffold_147305_234",10.510008,73.570056,"scf248",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,70.320052,"AD",0.0285860172055169,0.00944328985685221,0.0386051021069987,-0.0574917352762686,-0.0103721102524989
"scanone","all-years","TA",6,58.660083,NA,NA,"bin_6@58.66cM_scaffold_9039_2289",13.7464049939688,7.72913710561178,1.89213089640816e-11,83.1105575649328,56.400081,"scaffold_5738_1571",3.230003,59.630084,"scaffold_510_1791",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,58.660083,"BD",0.0101573208369677,0.00812838216817402,-0.0651329286589651,0.02344575136156,-0.00179726090317337
"scanone","all-years","TA",6,58.660083,NA,NA,"bin_6@58.66cM_scaffold_9039_2289",13.7464049939688,7.72913710561178,1.89213089640816e-11,83.1105575649328,56.400081,"scaffold_5738_1571",3.230003,59.630084,"scaffold_510_1791",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,58.660083,"AC",-0.0106862678117348,0.00765926845730121,-0.0651329286589651,0.02344575136156,-0.00179726090317337
"scanone","all-years","TA",6,58.660083,NA,NA,"bin_6@58.66cM_scaffold_9039_2289",13.7464049939688,7.72913710561178,1.89213089640816e-11,83.1105575649328,56.400081,"scaffold_5738_1571",3.230003,59.630084,"scaffold_510_1791",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,58.660083,"BC",0.0227788269693344,0.00757634518816609,-0.0651329286589651,0.02344575136156,-0.00179726090317337
"scanone","all-years","TA",6,58.660083,NA,NA,"bin_6@58.66cM_scaffold_9039_2289",13.7464049939688,7.72913710561178,1.89213089640816e-11,83.1105575649328,56.400081,"scaffold_5738_1571",3.230003,59.630084,"scaffold_510_1791",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,58.660083,"AD",-0.0215105130409281,0.00749415820590889,-0.0651329286589651,0.02344575136156,-0.00179726090317337
"scanone","all-years","TA",10,36.470036,NA,NA,"bin_10@36.47cM_scaffold_11071_5921",12.3474856973051,6.80296485911457,2.65581334701892e-10,83.1105575649328,32.910029,"scaffold_12381_1637",5.49001,38.400039,"scaffold_7056_5691",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,36.470036,"BD",-0.00334299666758042,0.007237319540875,-0.0365356509637214,0.0203509070943707,-0.0216920857663114
"scanone","all-years","TA",10,36.470036,NA,NA,"bin_10@36.47cM_scaffold_11071_5921",12.3474856973051,6.80296485911457,2.65581334701892e-10,83.1105575649328,32.910029,"scaffold_12381_1637",5.49001,38.400039,"scaffold_7056_5691",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,36.470036,"AC",-0.0114353686022558,0.0093025544563438,-0.0365356509637214,0.0203509070943707,-0.0216920857663114
"scanone","all-years","TA",10,36.470036,NA,NA,"bin_10@36.47cM_scaffold_11071_5921",12.3474856973051,6.80296485911457,2.65581334701892e-10,83.1105575649328,32.910029,"scaffold_12381_1637",5.49001,38.400039,"scaffold_7056_5691",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,36.470036,"BC",0.0176784997627606,0.0071161260920769,-0.0365356509637214,0.0203509070943707,-0.0216920857663114
"scanone","all-years","TA",10,36.470036,NA,NA,"bin_10@36.47cM_scaffold_11071_5921",12.3474856973051,6.80296485911457,2.65581334701892e-10,83.1105575649328,32.910029,"scaffold_12381_1637",5.49001,38.400039,"scaffold_7056_5691",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,36.470036,"AD",-0.0107647792662854,0.00828689520247379,-0.0365356509637214,0.0203509070943707,-0.0216920857663114
"scanone","all-years","TA",3,34.780033,NA,NA,"bin_3@34.78cM_scaffold_2087_7048",12.2268564074409,6.72475157352781,3.33436389610142e-10,83.1105575649328,30.260029,"scaffold_90420_584",10.220016,40.480045,"scaffold_61162_731",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,33.7750315,"AD",-0.00761625974518562,0.00687537837323892,0.0494169618229739,0.0832385235905597,-0.000623307454637721
"scanone","all-years","TA",3,34.780033,NA,NA,"bin_3@34.78cM_scaffold_2087_7048",12.2268564074409,6.72475157352781,3.33436389610142e-10,83.1105575649328,30.260029,"scaffold_90420_584",10.220016,40.480045,"scaffold_61162_731",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,33.7750315,"BD",-0.0326363943839914,0.00728255194761687,0.0494169618229739,0.0832385235905597,-0.000623307454637721
"scanone","all-years","TA",3,34.780033,NA,NA,"bin_3@34.78cM_scaffold_2087_7048",12.2268564074409,6.72475157352781,3.33436389610142e-10,83.1105575649328,30.260029,"scaffold_90420_584",10.220016,40.480045,"scaffold_61162_731",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,33.7750315,"AC",0.0336913483227754,0.00756456085910037,0.0494169618229739,0.0832385235905597,-0.000623307454637721
"scanone","all-years","TA",3,34.780033,NA,NA,"bin_3@34.78cM_scaffold_2087_7048",12.2268564074409,6.72475157352781,3.33436389610142e-10,83.1105575649328,30.260029,"scaffold_90420_584",10.220016,40.480045,"scaffold_61162_731",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,33.7750315,"BC",0.00929452113860728,0.00711117377819611,0.0494169618229739,0.0832385235905597,-0.000623307454637721
"scanone","all-years","TA",4,17.980017,NA,NA,"bin_4@17.98cM_SCF113389",10.1434744117401,5.41395176484092,1.68361679042661e-08,83.1105575649328,12.510013,"scaffold_9204_4798",10.990009,23.500022,"scaffold_4761_4837",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,19.170019,"BD",0.0362822566324711,0.00777441855531532,-0.0591537797079772,-0.0563694987440232,0.025247015739526
"scanone","all-years","TA",4,17.980017,NA,NA,"bin_4@17.98cM_SCF113389",10.1434744117401,5.41395176484092,1.68361679042661e-08,83.1105575649328,12.510013,"scaffold_9204_4798",10.990009,23.500022,"scaffold_4761_4837",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,19.170019,"AC",-0.0214793825935291,0.00722492558499391,-0.0591537797079772,-0.0563694987440232,0.025247015739526
"scanone","all-years","TA",4,17.980017,NA,NA,"bin_4@17.98cM_SCF113389",10.1434744117401,5.41395176484092,1.68361679042661e-08,83.1105575649328,12.510013,"scaffold_9204_4798",10.990009,23.500022,"scaffold_4761_4837",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,19.170019,"AD",-0.00591814109128053,0.00777441855531532,-0.0591537797079772,-0.0563694987440232,0.025247015739526
"scanone","all-years","TA",4,17.980017,NA,NA,"bin_4@17.98cM_SCF113389",10.1434744117401,5.41395176484092,1.68361679042661e-08,83.1105575649328,12.510013,"scaffold_9204_4798",10.990009,23.500022,"scaffold_4761_4837",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,19.170019,"BC",-0.00452600060930353,0.00691733960659549,-0.0591537797079772,-0.0563694987440232,0.025247015739526
"scanone","all-years","TA",7,32.420042,NA,NA,"bin_7@32.42cM_scaffold_24689_3361",9.1352902146872,4.80601280960869,1.11599835705967e-07,83.1105575649328,29.450041,"scaffold_35800_2348",12.280008,41.730049,"scaffold_8913_2006",0.09488,0.99831,0.119431052433776,4.19154539741648e-08,32.420042,"AD",-0.0171184701469631,0.00737488699572988,-0.0205739398566295,0.0448489809507063,0.00150643045557947
