method,model,trait,chr,position,chr2,position2,nearest.marker,qtl.lod,marker.variance,qtl.pvalue,model.variance,interval.left,interval.marker.left,interval,interval.right,interval.marker.right,GLRpvalue,GxYLRpvalue,GZRpvalue,GxYZRpvalue,position.consensus
stepwiseqtl,all-years,num_seeds,6,51.280075,NA,NA,bin_6@51.28cM_SCF3427,32.0077334318668,16.2518450634,4.44089209850063e-16,88.4296295169694,49.790074,SCF9909,3.280003,53.070077,SCF22442,2.99981993748217e-24,NA,1.53947593918222e-7,NA,52.4237119677419
stepwiseqtl,2012,num_seeds,7,44.800054,NA,NA,bin_7@44.8cM_scaffold_3117_7035,25.9501991262083,13.5218115966209,0,89.1148077843161,38.260048,scaffold_48675_2016,9.280009,47.540057,scaffold_16392_3223,0.01047,NA,0.0141691823817911,NA,45.4421303055556
stepwiseqtl,2011,num_seeds,10,32.910029,NA,NA,bin_10@32.91cM_scaffold_12381_1637,37.4444543194901,12.9794872261665,0,92.7531328804629,28.970023,scaffold_54877_1055,4.990007,33.96003,scaffold_9681_3143,7.3e-4,NA,0.00401196417810791,NA,32.223857691358
stepwiseqtl,all-years,num_seeds,10,19.720016,NA,NA,bin_10@19.72cM_SCF189657,29.7567096769591,14.5869834633717,1.04360964314765e-14,88.4296295169694,18.530015,scaffold_10669_2217,2.480003,21.010018,scaffold_73494_747,2.99981993748217e-24,NA,1.53947593918222e-7,NA,18.8971745882353
stepwiseqtl,2012,num_seeds,11,17.250019,NA,NA,bin_11@17.25cM_scaffold_26864_4373,30.8045625782722,17.5014468056659,0,89.1148077843161,15.290017,scaffold_24233_376,4.890003,20.18002,scaffold_72495_1231,0.01047,NA,0.0141691823817911,NA,18.8971745882353
stepwiseqtl,2013,num_seeds,12,54.960038,NA,NA,bin_12@54.96cM_scaffold_2841_5173,18.6381902202502,11.4136594696807,1.0658141036401501e-14,85.4777395652328,54.110036,scaffold_86951_179,3.480005,57.590041,scaffold_9105_1938,0.00179,NA,0.00284178447097321,NA,55.7424152818182
stepwiseqtl,all-years,num_seeds,12,72.080054,NA,NA,bin_12@72.08cM_scaffold_18697_5303,22.8144539593257,10.054220792237,1.52129531194589e-10,88.4296295169694,67.750051,scaffold_3883_6094,8.02000700000001,75.770058,scaffold_13691_2905,2.99981993748217e-24,NA,1.53947593918222e-7,NA,74.2744349193548
stepwiseqtl,2013,PAC,1,102.540091,NA,NA,bin_1@102.54cM_scaffold_13178_3759,35.1756306230154,12.3206038491936,0,93.8017788441579,100.35009,scaffold_81716_1234,5.37000400000001,105.720094,scaffold_75017_350,2e-5,NA,0.00729302710528633,NA,100.66009765
stepwiseqtl,2013,PAC,2,14.280018,NA,NA,bin_2@14.28cM_scaffold_14281_3522,42.6465272054763,17.1670857409358,0,93.8017788441579,13.690016,scaffold_59091_171,3.360004,17.05002,scaffold_6652_6608,2e-5,NA,0.00729302710528633,NA,14.4145380714286
stepwiseqtl,2013,PAC,7,46.010056,NA,NA,bin_7@46.01cM_scaffold_101118_92,46.8872158984306,20.4628806771229,0,93.8017788441579,42.590053,scaffold_25559_3431,4.950004,47.540057,scaffold_16392_3223,2e-5,NA,0.00729302710528633,NA,45.4421303055556
stepwiseqtl,2012,PAC,11,17.250019,NA,NA,bin_11@17.25cM_scaffold_26864_4373,21.7774265626772,11.1575252113639,7.771561172376101e-16,88.4878871517217,11.070014,SCF122746,9.110006,20.18002,scaffold_72495_1231,0.02159,NA,0.0431212971509324,NA,18.8971745882353
stepwiseqtl,2013,PAC,11,55.970065,NA,NA,bin_11@55.97cM_scaffold_44881_490,36.2043134256308,12.9229525462685,0,93.8017788441579,54.780064,scaffold_49216_1283,2.410003,57.190067,scaffold_15623_4581,2e-5,NA,0.00729302710528633,NA,55.7424152818182
stepwiseqtl,2011,PFR,4,62.260063,NA,NA,bin_4@62.26cM_scaffold_12816_2498,39.9452338365271,14.4340988386572,0,92.7433532469728,59.880062,SCF100820,4.990002,64.870064,scaffold_23446_3911,7.40520524446808e-6,NA,4.6459393551747e-4,NA,61.916488625
stepwiseqtl,2011,PFR,7,11.040013,NA,NA,bin_7@11.04cM_scaffold_23393_1217,32.9408219029638,10.6448203285032,0,92.7433532469728,5.950009,scaffold_25332_4175,5.690005,11.640014,SCF25944,7.40520524446808e-6,NA,4.6459393551747e-4,NA,11.7806784
stepwiseqtl,2012,PFR,7,17.480024,NA,NA,bin_7@17.48cM_scaffold_50033_1488,30.7842928642046,11.1060728006331,3.8413716652030404e-14,93.0854004692127,16.770023,SCF36745,4.290007,21.06003,scaffold_16570_4501,8.3e-4,NA,0.0105861050484688,NA,18.8971745882353
stepwiseqtl,2013,PFR,7,42.260051,NA,NA,bin_7@42.26cM_scaffold_3253_2909,29.6102989434178,11.6581033898698,0,92.2931389523846,38.260048,scaffold_48675_2016,6.54000600000001,44.800054,scaffold_3117_7035,0.00146,NA,0.0103516879264293,NA,42.78314045
stepwiseqtl,all-years,PFR,7,38.260048,NA,NA,bin_7@38.26cM_scaffold_48675_2016,36.0984844242292,11.8077585736812,0,93.0129450462384,35.700047,scaffold_30468_976,6.030002,41.730049,scaffold_8913_2006,4.25069937659265e-14,NA,1.0906404466297e-4,NA,39.148212688172
stepwiseqtl,2011,PFR,11,35.390036,NA,NA,bin_11@35.39cM_scaffold_1773_837,38.0741692970147,13.3496477647967,0,92.7433532469728,31.230035,scaffold_62302_445,6.84001,38.070045,scaffold_13592_5230,7.40520524446808e-6,NA,4.6459393551747e-4,NA,35.8390288655462
stepwiseqtl,2012,PFR,11,30.320034,NA,NA,bin_11@30.32cM_scaffold_28856_2095,37.6372048284481,15.3891514931465,0,93.0854004692127,28.380033,scaffold_115280_182,2.850002,31.230035,scaffold_62302_445,8.3e-4,NA,0.0105861050484688,NA,29.5414892538462
stepwiseqtl,2013,PFR,11,36.930039,NA,NA,bin_11@36.93cM_scaffold_143020_259,33.8796066985947,14.4093156870327,0,92.2931389523846,31.230035,scaffold_62302_445,5.980007,37.210042,scaffold_38945_3027,0.00146,NA,0.0103516879264293,NA,35.8390288655462
stepwiseqtl,all-years,PFR,11,17.250019,NA,NA,bin_11@17.25cM_scaffold_26864_4373,39.5405781876136,13.6674755696405,0,93.0129450462384,14.050015,X307018_K70,6.130005,20.18002,scaffold_72495_1231,4.25069937659265e-14,NA,1.0906404466297e-4,NA,18.8971745882353
stepwiseqtl,2011,PFR,12,25.050015,NA,NA,bin_12@25.05cM_scaffold_48814_2384,43.9861432586353,16.974866977179,0,92.7433532469728,20.860014,scaffold_4159_1110,10.680002,31.540016,scaffold_67540_1121,7.40520524446808e-6,NA,4.6459393551747e-4,NA,26.0773267619048
stepwiseqtl,2012,PFR,12,18.170011,NA,NA,bin_12@18.17cM_scaffold_104350_512,30.5274602051263,10.9626325593649,0,93.0854004692127,15.19001,scaffold_2458_6147,5.670004,20.860014,scaffold_4159_1110,8.3e-4,NA,0.0105861050484688,NA,18.8971745882353
stepwiseqtl,2013,PFR,12,42.810024,NA,NA,bin_12@42.81cM_scaffold_23451_2236,33.9698643874084,14.4715153771921,0,92.2931389523846,38.110019,scaffold_26512_1632,6.490009,44.600028,scaffold_11059_4888,0.00146,NA,0.0103516879264293,NA,42.78314045
stepwiseqtl,all-years,PFR,12,19.300013,NA,NA,bin_12@19.3cM_scaffold_23546_462,44.1976356522027,16.479886412547,0,93.0129450462384,18.170011,scaffold_66132_490,2.690003,20.860014,scaffold_4159_1110,4.25069937659265e-14,NA,1.0906404466297e-4,NA,18.8971745882353
stepwiseqtl,2013,SFY,7,38.260048,NA,NA,bin_7@38.26cM_scaffold_48675_2016,40.9762755685777,12.4982775716158,0,95.1533905972259,35.700047,scaffold_30468_976,6.030002,41.730049,scaffold_8913_2006,0.0415,NA,0.0481216787480898,NA,39.148212688172
stepwiseqtl,all-years,SFY,11,21.880021,NA,NA,bin_11@21.88cM_scaffold_1122_2182,25.2366780522227,14.4908441274526,2.2315482794965602e-14,85.4694785106033,20.18002,scaffold_72495_1231,7.110009,27.290029,scaffold_19953_2715,2.1577536079866298e-12,0.99553,5.23584747405214e-5,0.0263738500859376,23.2159770638298
stepwiseqtl,all-years,SFY,12,41.410021,NA,NA,bin_12@41.41cM_scaffold_68603_1565,22.2292379927583,12.1943106900638,0,85.4694785106033,38.110019,scaffold_26512_1632,4.490004,42.600023,scaffold_11091_3785,2.1577536079866298e-12,0.99553,5.23584747405214e-5,0.0263738500859376,42.78314045
stepwiseqtl,2011,TA,2,6.450009,NA,NA,bin_2@6.45cM_scaffold_21168_3751,22.1011561076289,10.8461962027829,3.4674485505092897e-12,86.9758284063291,5.060007,scaffold_5355_5289,2.970003,8.03001,scaffold_11068_3570,1.2e-4,NA,0.00548920388049335,NA,7.95540523809524
stepwiseqtl,2012,TA,5,47.120032,NA,NA,bin_5@47.12cM_scaffold_19438_3420,40.0091174536913,20.6514552095366,0,91.6481214339759,45.18003,scaffold_6777_7504,3.470006,48.650036,SCF83615,0.00204,NA,0.00896816214096674,NA,48.6364195824176
stepwiseqtl,2012,TA,7,11.640014,NA,NA,bin_7@11.64cM_scaffold_30502_3978,30.7025730999737,13.3593204169732,4.2854608750531e-14,91.6481214339759,9.900012,scaffold_12574_259,4.410006,14.310018,scaffold_20071_618,0.00204,NA,0.00896816214096674,NA,11.7806784
stepwiseqtl,2011,TA,12,72.550055,NA,NA,bin_12@72.55cM_scaffold_16384_3421,25.8077567141783,13.3990221030906,8.88178419700125e-15,86.9758284063291,67.750051,scaffold_3883_6094,8.02000700000001,75.770058,scaffold_13691_2905,1.2e-4,NA,0.00548920388049335,NA,74.2744349193548
stepwiseqtl,2011,Tacy,3,54.230054,NA,NA,bin_3@54.23cM_scaffold_52119_1893,54.0362081789845,34.3637241901094,0,89.8880670566167,52.940053,scaffold_14059_5352,5.640003,58.580056,SCF85773,3e-5,NA,0.00337084421226967,NA,55.7424152818182
stepwiseqtl,2012,Tacy,3,58.580056,NA,NA,bin_3@58.58cM_scaffold_42994_1177,26.6681054518921,17.727466127427,0,86.2883049013718,52.940053,scaffold_14059_5352,8.020004,60.960057,scaffold_72821_1430,2.3289165963878e-6,NA,0.00139497083295286,NA,58.518545469697
stepwiseqtl,all-years,Tacy,3,56.180055,NA,NA,bin_3@56.18cM_scf5304,35.5912765922444,24.7355734483483,0,85.0342044027759,52.940053,scaffold_14059_5352,5.640003,58.580056,SCF85773,4.5152360784761e-34,0.99884,9.16264270438836e-7,0.314103740416158,55.7424152818182
stepwiseqtl,all-years,Tacy,7,32.730043,NA,NA,bin_7@32.73cM_SCF116864,26.627326238301,16.0863624801906,8.881784197001249e-16,85.0342044027759,29.450041,scaffold_35800_2348,8.810007,38.260048,scaffold_48675_2016,4.5152360784761e-34,0.99884,9.16264270438836e-7,0.314103740416158,32.223857691358
stepwiseqtl,all-years,total_berry_weight,1,32.270021,NA,NA,bin_1@32.27cM_scaffold_8765_4335,25.7024723416372,11.1611046610232,2.92743607133161e-12,89.0891302982455,30.570019,SCF43220,2.900004,33.470023,scaffold_57172_1336,1e-5,0.99126,0.00177481625128201,6.62524224538217e-5,32.223857691358
stepwiseqtl,2011,total_berry_weight,3,47.000051,NA,NA,bin_3@47cM_scaffold_200430_94,21.9330321707816,12.4657394318847,0,84.8780496392438,43.300049,scaffold_64332_1557,15.280007,58.580056,SCF85773,0.04992,NA,0.049541823694756,NA,48.6364195824176
stepwiseqtl,all-years,total_berry_weight,6,30.540034,NA,NA,bin_6@30.54cM_scaffold_28511_3940,30.115181589679,13.999113575271,6.2172489379008806e-15,89.0891302982455,28.210033,scaffold_57397_529,3.700004,31.910037,scaffold_89554_711,1e-5,0.99126,0.00177481625128201,6.62524224538217e-5,29.5414892538462
stepwiseqtl,all-years,total_berry_weight,10,43.210044,NA,NA,bin_10@43.21cM_scaffold_4975_3252,27.4397712747356,12.2376547513905,2.64233079860787e-13,89.0891302982455,39.030042,scaffold_17230_1777,6.720006,45.750048,SCF107715,1e-5,0.99126,0.00177481625128201,6.62524224538217e-5,42.78314045
stepwiseqtl,2011,total_berry_weight,11,28.380033,NA,NA,bin_11@28.38cM_scaffold_115280_182,21.2056349216838,11.9211103352835,0,84.8780496392438,26.680028,scaffold_14916_2838,4.550007,31.230035,scaffold_62302_445,0.04992,NA,0.049541823694756,NA,29.5414892538462
stepwiseqtl,2011,ULvW,2,73.480084,NA,NA,bin_2@73.48cM_scaffold_9595_7405,25.7643640067451,11.1636890066215,0,89.1231276189967,70.540083,scaffold_9595_7371,4.16000200000001,74.700085,scaffold_47218_1068,6.601809357249049e-20,NA,1.1104749725598e-7,NA,74.2744349193548
stepwiseqtl,2012,ULvW,2,73.480084,NA,NA,bin_2@73.48cM_scaffold_9595_7405,31.4198382011466,12.424578225726,1.6764367671839902e-14,92.5073210819111,67.310081,scaffold_3191_5626,7.390004,74.700085,scaffold_47218_1068,4.06007204747973e-13,NA,3.84020226910858e-6,NA,74.2744349193548
stepwiseqtl,2013,ULvW,2,78.400089,NA,NA,bin_2@78.4cM_scaffold_3671_8042,23.7001733463407,11.3850971003902,8.881784197001249e-16,89.560779989429,75.430088,scaffold_7400_6952,6.760002,82.19009,scaffold_14670_2538,1.5707097267335e-17,NA,1.42976999448067e-6,NA,77.7192661081081
stepwiseqtl,2011,ULvW,4,58.690061,NA,NA,bin_4@58.69cM_scaffold_61487_1055,24.888496535518,10.6408182101632,8.97104612818111e-12,89.1231276189967,50.140058,scaffold_60004_1142,12.120005,62.260063,scaffold_12816_2498,6.601809357249049e-20,NA,1.1104749725598e-7,NA,58.518545469697
stepwiseqtl,2013,ULvW,4,71.24007,NA,NA,bin_4@71.24cM_scaffold_51672_24,26.8329350059979,13.6196530324293,2.34368080498371e-13,89.560779989429,69.820068,contig600,5.44000299999999,75.260071,scaffold_115_16042,1.5707097267335e-17,NA,1.42976999448067e-6,NA,69.542822475
stepwiseqtl,2013,ULvW,5,31.090019,NA,NA,bin_5@31.09cM_scaffold_20582_2639,27.9205900257682,14.4478243103499,4.9515946898282e-14,89.560779989429,26.360017,scaffold_7039_4906,9.500003,35.86002,scaffold_25615_186,1.5707097267335e-17,NA,1.42976999448067e-6,NA,32.223857691358
stepwiseqtl,2012,ULvW,8,8.400006,NA,NA,bin_8@8.4cM_scaffold_4934_8824,30.2034528019534,11.6848165980851,8.20454815197991e-14,92.5073210819111,5.310004,scaffold_6241_6297,5.170004,10.480008,scaffold_12369_3008,4.06007204747973e-13,NA,3.84020226910858e-6,NA,7.95540523809524
stepwiseqtl,2011,ULvW,10,66.900068,NA,NA,bin_10@66.9cM_scaffold_7594_831,31.8619226983873,15.173422066543,5.55111512312578e-16,89.1231276189967,65.460067,scaffold_78308_1287,4.180002,69.640069,scaffold_15835_2645,6.601809357249049e-20,NA,1.1104749725598e-7,NA,65.6830128039216
stepwiseqtl,2012,ULvW,10,51.790055,NA,NA,bin_10@51.79cM_scaffold_6929_8428,27.7438140566595,10.2718431750876,0,92.5073210819111,49.030052,scaffold_4013_2208,3.770004,52.800056,scaffold_4545_1974,4.06007204747973e-13,NA,3.84020226910858e-6,NA,52.4237119677419
stepwiseqtl,2013,ULvW,10,61.460062,NA,NA,bin_10@61.46cM_scaffold_50997_727,24.0346981621683,11.6134545773943,4.44089209850063e-16,89.560779989429,58.430061,scaffold_36213_544,4.020002,62.450063,scaffold_21402_3106,1.5707097267335e-17,NA,1.42976999448067e-6,NA,61.916488625
stepwiseqtl,2011,ULvW,11,78.020094,NA,NA,bin_11@78.02cM_scaffold_105350_615,33.4292188525768,16.316991794658,0,89.1231276189967,75.640091,scaffold_28041_700,3.690004,79.330095,scaffold_56695_1788,6.601809357249049e-20,NA,1.1104749725598e-7,NA,77.7192661081081
stepwiseqtl,2013,ULvW,11,28.380033,NA,NA,bin_11@28.38cM_scaffold_115280_182,29.6964285065316,15.8617119958791,0,89.560779989429,20.18002,scaffold_72495_1231,10.140014,30.320034,scaffold_28856_2095,1.5707097267335e-17,NA,1.42976999448067e-6,NA,29.5414892538462
stepwiseqtl,2011,UMFM,3,45.51005,NA,NA,bin_3@45.51cM_scaffold_12440_4793,39.5837432204846,17.8079987242921,0,90.9124955874353,43.300049,scaffold_64332_1557,7.340003,50.640052,scaffold_11842_6734,0.0011,NA,0.00842537119921121,NA,45.4421303055556
stepwiseqtl,all-years,UMFM,3,45.51005,NA,NA,bin_3@45.51cM_scaffold_12440_4793,45.5835338000244,13.2979575068425,0,94.6566218575003,43.300049,scaffold_64332_1557,3.700002,47.000051,scaffold_19176_176,6.36231378825748e-18,NA,3.98970811429367e-5,NA,45.4421303055556
stepwiseqtl,2011,UMFM,10,36.020035,NA,NA,bin_10@36.02cM_scaffold_18203_3098,34.3933166226741,14.2411065258124,0,90.9124955874353,32.910029,scaffold_12381_1637,4.340009,37.250038,SCF7569,0.0011,NA,0.00842537119921121,NA,35.8390288655462
stepwiseqtl,all-years,UMFM,10,37.250038,NA,NA,bin_10@37.25cM_SCF7569,44.8649605016363,12.9343655203871,0,94.6566218575003,36.610037,scaffold_42230_1280,1.790002,38.400039,scaffold_7056_5691,6.36231378825748e-18,NA,3.98970811429367e-5,NA,35.8390288655462
stepwiseqtl,2013,UMFM,11,38.070045,NA,NA,bin_11@38.07cM_scaffold_7181_4242,21.1505869892924,10.0209940688768,2.2204460492503103e-15,89.2381858940592,37.500044,SCF183590,1.190002,38.690046,scaffold_4716_3230,0.01621,NA,0.0384124119785095,NA,39.148212688172
stepwiseqtl,all-years,UMFM,11,30.320034,NA,NA,bin_11@30.32cM_scaffold_28856_2095,54.6737934757395,18.5729444858927,0,94.6566218575003,28.380033,scaffold_115280_182,2.850002,31.230035,scaffold_62302_445,6.36231378825748e-18,NA,3.98970811429367e-5,NA,29.5414892538462
