"method","model","trait","chr","position","chr2","position2","nearest.marker","qtl.lod","marker.variance","qtl.pvalue","model.variance","interval.left","interval.marker.left","interval","interval.right","interval.marker.right","GLRpvalue","GxYLRpvalue","GZRpvalue","GxYZRpvalue","position.consensus"
"scanone","all-years","upright_length",12,25.540012,NA,NA,"bin_12@25.54cM_scaffold_3286_6991",4.49196811406026,17.4774389782549,0.00031922649832028,51.6827375884971,2.84,"scaffold_40876_1296",40.07002,42.91002,"scaffold_15718_3534",0.1455,NA,0.0991557131032811,NA,24.74282036
"stepwiseqtl","2011","BBI_SFY",3,25.500019,NA,NA,"bin_3@25.5cM_scaffold_103107_262",27.9063483638089,16.1220095082579,4.66293670342566e-15,97.2242151994809,22.980017,"scaffold_6379_4462",2.990003,25.97002,"scaffold_40211_776",0.06216,NA,0.0960960551792851,NA,24.74282036
"stepwiseqtl","2011","BBI_SFY",4,45.880042,NA,NA,"bin_4@45.88cM_scaffold_22674_919",11.0618493087848,3.16153238151232,4.1511231261282e-06,97.2242151994809,43.24004,"scaffold_23531_3468",13.660009,56.900049,"scaffold_7894_1547",0.06216,NA,0.0960960551792851,NA,44.3457994393939
"stepwiseqtl","2011","BBI_SFY",5,61.250035,NA,NA,"bin_5@61.25cM_scaffold_128490_342",27.1072120796781,15.1119893629513,1.22124532708767e-14,97.2242151994809,58.410033,"scf9e",3.410003,61.820036,"SCF9068",0.06216,NA,0.0960960551792851,NA,61.8062707111111
"stepwiseqtl","2011","BBI_SFY",8,47.650036,NA,NA,"bin_8@47.65cM_scaffold_68225_846",15.4897179952135,5.27365088967075,1.90639708463891e-08,97.2242151994809,43.470034,"scaffold_5894_4786",8.270008,51.740042,"scaffold_30561_1958",0.06216,NA,0.0960960551792851,NA,48.3475392142857
"stepwiseqtl","2011","BBI_SFY",9,12.780009,NA,NA,"bin_9@12.78cM_scaffold_93293_94",15.7052979996767,5.39381267666849,1.46529477440538e-08,97.2242151994809,4.550002,"scf55c",9.470008,14.02001,"scaffold_6201_8462",0.06216,NA,0.0960960551792851,NA,13.1882150512821
"stepwiseqtl","2011","BBI_SFY",9,50.800029,NA,NA,"bin_9@50.8cM_scaffold_2787_7427",8.53251922633421,2.21406944286001,8.74149739895635e-05,97.2242151994809,44.630025,"SCF118468",10.660006,55.290031,"scaffold_49889_212",0.06216,NA,0.0960960551792851,NA,51.0423463076923
"stepwiseqtl","2011","BBI_SFY",10,72.580076,NA,NA,"bin_10@72.58cM_scaffold_158708_249",19.4664872589255,7.803954476778,1.4699441663879e-10,97.2242151994809,64.86007,"scaffold_54475_84",14.900013,79.760083,"scaffold_5986_5422",0.06216,NA,0.0960960551792851,NA,74.1230958484849
"stepwiseqtl","2011","BBI_SFY",11,35.390027,NA,NA,"bin_11@35.39cM_scaffold_1773_837",19.2553493652549,7.6515265541648,1.90412352552016e-10,97.2242151994809,32.730024,"scaffold_6680_3258",5.960012,38.690036,"scaffold_4716_3230",0.06216,NA,0.0960960551792851,NA,36.4144662924528
"stepwiseqtl","2011","BBI_SFY",12,54.110033,NA,NA,"bin_12@54.11cM_scaffold_47570_2090",8.61859500417488,2.24367853176096,7.88429771483301e-05,97.2242151994809,50.47003,"scaffold_33116_857",4.490004,54.960034,"scaffold_60306_1438",0.06216,NA,0.0960960551792851,NA,53.9651276721311
"stepwiseqtl","2011","BBI_SFY",12,62.070039,NA,NA,"bin_12@62.07cM_scaffold_91065_486",6.31382837424514,1.50830220300443,0.00122885933434302,97.2242151994809,57.590036,"scaffold_9105_1938",5.470005,63.060041,"scaffold_147305_234",0.06216,NA,0.0960960551792851,NA,61.8062707111111
"stepwiseqtl","2011","BBI_TY",1,30.560031,NA,NA,"bin_1@30.56cM_scaffold_22095_4371",8.78718324491569,2.41206616131484,2.69926632299189e-05,97.0917244924665,24.410025,"scaffold_62395_1781",7.270008,31.680033,"scaffold_6901_779",0.12927,NA,0.118256720235113,NA,28.3744702444444
"stepwiseqtl","2011","BBI_TY",3,39.510036,NA,NA,"bin_3@39.51cM_scaffold_10536_5015",26.0227119392944,14.4870643124304,3.33066907387547e-15,97.0917244924665,37.130034,"scaffold_3243_9598",3.350003,40.480037,"scaffold_8287_2876",0.12927,NA,0.118256720235113,NA,40.5585541111111
"stepwiseqtl","2011","BBI_TY",4,23.500017,NA,NA,"bin_4@23.5cM_scaffold_4761_4837",22.1560762107744,10.4272752002121,5.73319169916431e-13,97.0917244924665,18.450016,"X5ms2b12",7.100003,25.550019,"scaffold_97922_630",0.12927,NA,0.118256720235113,NA,24.74282036
"stepwiseqtl","2011","BBI_TY",5,79.890054,NA,NA,"bin_5@79.89cM_scaffold_4259_2131",11.6435811642939,3.56620805819662,6.41178374949369e-07,97.0917244924665,68.540041,"scaffold_1049_8256",18.670016,87.210057,"scaffold_38077_2923",0.12927,NA,0.118256720235113,NA,78.9430342962963
"stepwiseqtl","2011","BBI_TY",7,43.750036,NA,NA,"bin_7@43.75cM_scaffold_49114_513",12.3747049032946,3.89988399728506,2.45023956901846e-07,97.0917244924665,41.830033,"SCF94237",5.710006,47.540039,"scaffold_16392_3223",0.12927,NA,0.118256720235113,NA,44.3457994393939
"stepwiseqtl","2011","BBI_TY",8,32.050026,NA,NA,"bin_8@32.05cM_scaffold_64256_140",15.5335677302022,5.55082402027547,3.78201625572672e-09,97.0917244924665,25.190022,"SCF8850",11.040006,36.230028,"scaffold_48718_487",0.12927,NA,0.118256720235113,NA,32.1342819361702
"stepwiseqtl","2011","BBI_TY",10,66.900071,NA,NA,"bin_10@66.9cM_scaffold_7594_831",17.5689345471449,6.82101907726505,2.54873455673987e-10,97.0917244924665,62.450067,"scaffold_21402_3106",8.350006,70.800073,"scaffold_7286_3907",0.12927,NA,0.118256720235113,NA,69.248268880597
"stepwiseqtl","2011","BBI_TY",11,47.620042,NA,NA,"bin_11@47.62cM_scaffold_33043_2724",14.2459473330587,4.83434021342329,2.07602819379815e-08,97.0917244924665,44.640041,"scaffold_109972_115",8.360004,53.000045,"SCF120937",0.12927,NA,0.118256720235113,NA,48.3475392142857
"stepwiseqtl","2011","BBI_TY",12,57.230035,NA,NA,"bin_12@57.23cM_scaffold_5160_1395",17.6599064456085,6.88204551078768,2.25895968597456e-10,97.0917244924665,54.110033,"scaffold_82930_73",10.270009,64.380042,"scaffold_10203_5708",0.12927,NA,0.118256720235113,NA,57.6351807631579
"stepwiseqtl","2012","berry_length",1,95.350084,NA,NA,"bin_1@95.35cM_SCF173212",7.39208753899111,6.6058271046887,3.83999817037406e-05,90.0230420413665,92.890082,"scaffold_25202_2628",16.400007,109.290089,"scaffold_8541_630",0.01934,NA,0.0124248304634159,NA,94.8829368571429
"stepwiseqtl","all-years","berry_length",1,70.800068,NA,NA,"bin_1@70.8cM_scaffold_24926_462",16.4668239709311,9.90807869088613,1.0988773224696e-09,95.2848375895894,69.310067,"scaffold_2119_6852",4.69000299999999,74.00007,"scaffold_35265_2858",1.15453912187644e-19,0.99828,4.45061761902219e-05,0.5,69.248268880597
"stepwiseqtl","all-years","berry_length",1,90.510079,NA,NA,"bin_1@90.51cM_scaffold_9212_6745",15.576080395712,9.03963759219425,3.57507490278408e-09,95.2848375895894,81.390076,"scaffold_9812_7345",13.540007,94.930083,"scaffold_33693_971",1.15453912187644e-19,0.99828,4.45061761902219e-05,0.5,90.8107932857143
"stepwiseqtl","2011","berry_length",2,23.700025,NA,NA,"bin_2@23.7cM_scaffold_8755_2482",30.3599585025898,11.9667326959228,2.22044604925031e-16,98.3046940266228,22.530024,"scaffold_798_5968",1.390002,23.920026,"scaffold_8659_3231",0.3267,NA,0.129983079234573,NA,24.74282036
"stepwiseqtl","2012","berry_length",2,53.330054,NA,NA,"bin_2@53.33cM_scaffold_57248_610",11.0773060995827,11.3861283899581,1.4687240246225e-07,90.0230420413665,43.420044,"scaffold_15222_4143",11.330013,54.750057,"scaffold_104947_324",0.01934,NA,0.0124248304634159,NA,53.9651276721311
"stepwiseqtl","2014","berry_length",2,28.810031,NA,NA,"bin_2@28.81cM_scaffold_56893_1962",14.9287259658601,13.138744334238,4.14601020182204e-10,92.6606940008658,23.920026,"scaffold_8659_3231",10.730007,34.650033,"scaffold_50432_741",0.00811,NA,0.006817923774193,NA,28.3744702444444
"stepwiseqtl","all-years","berry_length",2,43.300043,NA,NA,"bin_2@43.3cM_scaffold_1741_1992",28.3049970226932,28.2778477330425,2.22044604925031e-16,95.2848375895894,42.110042,"scaffold_10951_6083",5.680003,47.790045,"ct89348",1.15453912187644e-19,0.99828,4.45061761902219e-05,0.5,44.3457994393939
"stepwiseqtl","2011","berry_length",3,45.510041,NA,NA,"bin_3@45.51cM_scaffold_12440_4793",19.9288030770647,4.97487682943125,8.33928481824842e-11,98.3046940266228,43.05004,"scaffold_18271_1049",3.950002,47.000042,"scaffold_8068_4160",0.3267,NA,0.129983079234573,NA,44.3457994393939
"stepwiseqtl","2012","berry_length",3,33.360027,NA,NA,"bin_3@33.36cM_scaffold_88664_663",12.9537857513887,14.3270732310704,8.45114656033985e-09,90.0230420413665,24.550018,"scaffold_30651_1550",10.20001,34.750028,"scaffold_113156_448",0.01934,NA,0.0124248304634159,NA,32.1342819361702
"stepwiseqtl","2011","berry_length",4,10.82001,NA,NA,"bin_4@10.82cM_scaffold_8435_1114",21.6231430789724,5.79871751273306,1.04275477141869e-11,98.3046940266228,10.230009,"scaffold_42755_973",7.020005,17.250014,"scaffold_47054_2298",0.3267,NA,0.129983079234573,NA,9.23871633870968
"stepwiseqtl","2011","berry_length",4,62.260051,NA,NA,"bin_4@62.26cM_scaffold_12816_2498",19.9883819209726,5.00224780201667,7.7517103846958e-11,98.3046940266228,58.69005,"scaffold_5443_4548",10.200004,68.890054,"scaffold_4386_6805",0.3267,NA,0.129983079234573,NA,61.8062707111111
"stepwiseqtl","2012","berry_length",4,2.390004,NA,NA,"bin_4@2.39cM_scaffold_9495_6618",5.98689366154217,5.0791037402243,0.000313199101306227,90.0230420413665,0,"scaffold_47329_1182",11.320011,11.320011,"scaffold_1224_13094",0.01934,NA,0.0124248304634159,NA,1.5536383030303
"stepwiseqtl","2011","berry_length",5,42.430014,NA,NA,"bin_5@42.43cM_scaffold_4687_1875",18.6898269488685,4.43036088641576,3.8074476904626e-10,98.3046940266228,40.040012,"scaffold_3215_3255",2.820004,42.860016,"scaffold_23139_3256",0.3267,NA,0.129983079234573,NA,40.5585541111111
"stepwiseqtl","2011","berry_length",5,70.650042,NA,NA,"bin_5@70.65cM_scaffold_27917_2987",8.42689196492938,1.33019367034603,9.92122127119188e-05,98.3046940266228,61.250035,"scaffold_128490_342",14.720012,75.970047,"scaffold_14000_1791",0.3267,NA,0.129983079234573,NA,69.248268880597
"stepwiseqtl","2014","berry_length",5,41.750013,NA,NA,"bin_5@41.75cM_scaffold_71631_1225",13.4897944397179,11.2103314691602,3.73200204073498e-09,92.6606940008658,38.15001,"scaffold_29013_2953",7.690008,45.840018,"scaffold_19777_2512",0.00811,NA,0.006817923774193,NA,40.5585541111111
"stepwiseqtl","all-years","berry_length",5,9.77,NA,NA,"bin_5@9.77cM_ct144370",7.35019781570259,3.09941587641526,0.000174469266733146,95.2848375895894,9.77,"scaffold_4784_2612",13.920005,23.690005,"scaffold_57183_678",1.15453912187644e-19,0.99828,4.45061761902219e-05,0.5,9.23871633870968
"stepwiseqtl","all-years","berry_length",5,79.890054,NA,NA,"bin_5@79.89cM_scaffold_4259_2131",12.3635497749802,6.3143888543096,2.48649533962642e-07,95.2848375895894,64.730039,"scaffold_82813_97",17.930017,82.660056,"scaffold_17939_2784",1.15453912187644e-19,0.99828,4.45061761902219e-05,0.5,78.9430342962963
"stepwiseqtl","all-years","berry_length",6,17.450019,NA,NA,"bin_6@17.45cM_scaffold_19868_2122",10.1674182373468,4.7690588737413,4.44814693068007e-06,95.2848375895894,15.880017,"scaffold_78853_330",2.160003,18.04002,"scaffold_93830_824",1.15453912187644e-19,0.99828,4.45061761902219e-05,0.5,17.0789887051282
"stepwiseqtl","2014","berry_length",7,14.310007,NA,NA,"bin_7@14.31cM_scaffold_20071_618",16.1577317530836,14.9437804950095,6.32680574597089e-11,92.6606940008658,13.120005,"scaffold_102182_407",1.490003,14.610008,"scaffold_19490_4575",0.00811,NA,0.006817923774193,NA,13.1882150512821
"stepwiseqtl","2012","berry_length",8,36.230028,NA,NA,"bin_8@36.23cM_scaffold_51424_477",10.6529761190924,10.7720543972817,2.79685542947661e-07,90.0230420413665,28.750025,"SCF92564",18.22001,46.970035,"scaffold_40880_1057",0.01934,NA,0.0124248304634159,NA,36.4144662924528
"stepwiseqtl","all-years","berry_length",8,72.380071,NA,NA,"bin_8@72.38cM_scaffold_25458_2214",6.32476972731731,2.56759347137195,0.000654685380761189,95.2848375895894,66.000067,"SCF17979",18.960009,84.960076,"scaffold_21550_518",1.15453912187644e-19,0.99828,4.45061761902219e-05,0.5,74.1230958484849
"stepwiseqtl","2014","berry_length",9,87.090058,NA,NA,"bin_9@87.09cM_scaffold_57514_1484",5.09295177774332,3.07627274133556,0.0011770920870745,92.6606940008658,85.400056,"scaffold_1371_5874",4.46000799999999,89.860064,"scaffold_4231_7194",0.00811,NA,0.006817923774193,NA,86.5404655
"stepwiseqtl","2011","berry_length",10,31.850029,NA,NA,"bin_10@31.85cM_scaffold_17752_4520",10.0331575234329,1.68336057346744,1.43825704019829e-05,98.3046940266228,28.970024,"scaffold_54877_1023",6.45001,35.420034,"scaffold_2979_9917",0.3267,NA,0.129983079234573,NA,32.1342819361702
"stepwiseqtl","2011","berry_length",10,35.900035,NA,NA,"bin_10@35.9cM_scaffold_10256_1367",13.434703839554,2.57327994897003,2.33226548074228e-07,98.3046940266228,35.420034,"scaffold_2979_9917",0.600001999999996,36.020036,"scaffold_18203_3098",0.3267,NA,0.129983079234573,NA,36.4144662924528
"stepwiseqtl","2011","berry_length",10,55.290063,NA,NA,"bin_10@55.29cM_scaffold_92922_312",11.3496168431664,2.00333881903194,2.93025595898833e-06,98.3046940266228,49.320057,"scaffold_72028_1540",21.480016,70.800073,"scaffold_7286_3907",0.3267,NA,0.129983079234573,NA,53.9651276721311
"stepwiseqtl","2012","berry_length",10,41.870044,NA,NA,"bin_10@41.87cM_scaffold_43599_778",9.06751253862313,8.62977643580007,3.0835146613839e-06,90.0230420413665,35.900035,"scaffold_10256_1367",16.900024,52.800059,"scaffold_4545_1974",0.01934,NA,0.0124248304634159,NA,40.5585541111111
"stepwiseqtl","2014","berry_length",10,0,NA,NA,"bin_10@0cM_scaffold_83189_881",9.31562274276762,6.58370884070699,2.11958773388421e-06,92.6606940008658,0,"scaffold_83189_881",2.960003,2.960003,"scaffold_5025_5154",0.00811,NA,0.006817923774193,NA,1.5536383030303
"stepwiseqtl","2014","berry_length",10,36.470037,NA,NA,"bin_10@36.47cM_scaffold_11071_5921",13.1931657256198,10.8359626023574,5.86709014704923e-09,92.6606940008658,35.900035,"scaffold_10256_1367",7.470011,43.370046,"scaffold_31484_2758",0.00811,NA,0.006817923774193,NA,36.4144662924528
"stepwiseqtl","all-years","berry_length",10,37.25004,NA,NA,"bin_10@37.25cM_SCF7569",22.1042257579774,16.8287359184226,6.14175377222637e-13,95.2848375895894,36.020036,"scaffold_18203_3098",3.010006,39.030042,"scaffold_21027_3942",1.15453912187644e-19,0.99828,4.45061761902219e-05,0.5,36.4144662924528
"stepwiseqtl","2011","berry_length",11,16.420014,NA,NA,"bin_11@16.42cM_scaffold_170652_55",30.9269150769976,12.5096400262736,1.11022302462516e-16,98.3046940266228,11.74001,"scaffold_35099_251",8.440005,20.180015,"scaffold_72495_1231",0.3267,NA,0.129983079234573,NA,17.0789887051282
"stepwiseqtl","2012","berry_length",11,14.620012,NA,NA,"bin_11@14.62cM_scaffold_57381_750",10.3158963507718,10.2968508542977,4.66309546309773e-07,90.0230420413665,9.570008,"scaffold_125_21038",10.610007,20.180015,"scaffold_72495_1231",0.01934,NA,0.0124248304634159,NA,13.1882150512821
"stepwiseqtl","2014","berry_length",11,11.74001,NA,NA,"bin_11@11.74cM_scaffold_35099_251",24.1738972575456,31.3208737169076,2.22044604925031e-16,92.6606940008658,9.570008,"scaffold_125_21038",10.610007,20.180015,"scaffold_72495_1231",0.00811,NA,0.006817923774193,NA,13.1882150512821
"stepwiseqtl","all-years","berry_length",11,5.090002,NA,NA,"bin_11@5.09cM_scaffold_138284_80",26.1101879803773,23.6578372411587,2.88657986402541e-15,95.2848375895894,1.19,"SCF72209",5.680004,6.870004,"scaffold_27949_1363",1.15453912187644e-19,0.99828,4.45061761902219e-05,0.5,5.05667071428571
"stepwiseqtl","2011","berry_skin",1,9.430005,NA,NA,"bin_1@9.43cM_scaffold_9160_2298",33.7506807483817,20.6227254994924,0,97.7519964001847,7.510004,"scaffold_119801_313",6.600005,14.110009,"scaffold_324_4853",0.86646,NA,0.438295890746124,NA,9.23871633870968
"stepwiseqtl","2014","berry_skin",1,102.730086,NA,NA,"bin_1@102.73cM_scaffold_15803_354",11.8599107722209,2.9180399349864,4.8243309858087e-07,97.6833179461285,95.350084,"scaffold_185_4067",10.370003,105.720087,"scaffold_75017_264",0.99638,NA,0.497223378121715,NA,103.9260864
"stepwiseqtl","all-years","berry_skin",1,9.720006,NA,NA,"bin_1@9.72cM_scaffold_134917_143",27.4615741221493,8.04880823917304,7.99360577730113e-15,98.5635103806592,9.430005,"scaffold_1100_4209",6.260006,15.690011,"scaffold_1276_909",0.01006,NA,0.0428620738489774,NA,9.23871633870968
"stepwiseqtl","all-years","berry_skin",1,68.750066,NA,NA,"bin_1@68.75cM_scaffold_81148_991",15.1610044931208,2.63609193821159,2.84716148435393e-08,98.5635103806592,67.820065,"scaffold_13331_170",6.18000499999999,74.00007,"scaffold_35265_2858",0.01006,NA,0.0428620738489774,NA,69.248268880597
"stepwiseqtl","2012","berry_skin",2,57.45006,NA,NA,"bin_2@57.45cM_SCF125667",23.7586169007916,8.65728536851108,7.56283924374657e-13,97.8983712793141,56.670059,"scaffold_26229_3473",0.920001999999997,57.590061,"scaffold_12898_2079",0.01411,NA,0.0495845434857803,NA,57.6351807631579
"stepwiseqtl","2011","berry_skin",3,39.510036,NA,NA,"bin_3@39.51cM_scaffold_10536_5015",6.81984950087045,1.34431295247086,0.000674770006705461,97.7519964001847,37.130034,"scaffold_3243_9598",3.350003,40.480037,"scaffold_8287_2876",0.86646,NA,0.438295890746124,NA,40.5585541111111
"stepwiseqtl","2011","berry_skin",3,68.63005,NA,NA,"bin_3@68.63cM_313711_K70",9.8228819741527,2.16787738349834,1.85323443344654e-05,97.7519964001847,68.070049,"scaffold_41055_2501",1.80000200000001,69.870051,"scaffold_41493_2983",0.86646,NA,0.438295890746124,NA,69.248268880597
"stepwiseqtl","2012","berry_skin",3,45.510041,NA,NA,"bin_3@45.51cM_scaffold_12440_4793",21.6315787313682,7.19391425257783,1.03201891477056e-11,97.8983712793141,39.510036,"scaffold_10536_5015",7.490006,47.000042,"scaffold_8068_4160",0.01411,NA,0.0495845434857803,NA,44.3457994393939
"stepwiseqtl","2014","berry_skin",3,68.63005,NA,NA,"bin_3@68.63cM_313711_K70",5.08533371128117,0.969317050542926,0.00319087351760072,97.6833179461285,47.000042,"scaffold_8068_4160",29.890011,76.890053,"scaffold_22114_4204",0.99638,NA,0.497223378121715,NA,69.248268880597
"stepwiseqtl","all-years","berry_skin",3,42.860039,NA,NA,"bin_3@42.86cM_scaffold_43967_1194",22.3155813618728,5.22297397409582,4.45510295321583e-12,98.5635103806592,39.510036,"scaffold_10536_5015",6.000005,45.510041,"scaffold_12440_4793",0.01006,NA,0.0428620738489774,NA,44.3457994393939
"stepwiseqtl","2011","berry_skin",4,63.820053,NA,NA,"bin_4@63.82cM_scaffold_14096_210",22.1097661939666,8.02719022929057,5.73652236823818e-12,97.7519964001847,58.69005,"scaffold_5443_4548",10.200004,68.890054,"scaffold_4386_6805",0.86646,NA,0.438295890746124,NA,65.2193623255814
"stepwiseqtl","2014","berry_skin",4,86.300065,NA,NA,"bin_4@86.3cM_scaffold_21171_3841",21.4389178377727,7.79524972822624,1.48903112062726e-12,97.6833179461285,81.730062,"scaffold_20651_3554",4.570003,86.300065,"scaffold_21171_3841 ",0.99638,NA,0.497223378121715,NA,86.5404655
"stepwiseqtl","all-years","berry_skin",4,68.890054,NA,NA,"bin_4@68.89cM_scaffold_70138_1273",20.4566765475468,4.42421121694321,4.36453095886691e-11,98.5635103806592,63.820053,"scaffold_14096_210",15.120004,78.940057,"scaffold_56_5956",0.01006,NA,0.0428620738489774,NA,69.248268880597
"stepwiseqtl","2011","berry_skin",5,79.890054,NA,NA,"bin_5@79.89cM_scaffold_4259_2131",12.9106554852578,3.21195944706695,4.41053788824419e-07,97.7519964001847,78.770052,"scaffold_79349_877",8.440005,87.210057,"scaffold_38077_2923",0.86646,NA,0.438295890746124,NA,78.9430342962963
"stepwiseqtl","2012","berry_skin",5,25.480007,NA,NA,"bin_5@25.48cM_SCF132595",19.2319914541235,5.78053210737367,1.95942151393069e-10,97.8983712793141,23.690005,"scaffold_57183_678",7.400003,31.090008,"scaffold_20582_2639",0.01411,NA,0.0495845434857803,NA,24.74282036
"stepwiseqtl","2014","berry_skin",5,47.720022,NA,NA,"bin_5@47.72cM_scaffold_59748_765",31.2876422467085,17.5820729279463,0,97.6833179461285,47.12002,"scaffold_11523_4161",1.190003,48.310023,"scaffold_44221_1872",0.99638,NA,0.497223378121715,NA,48.3475392142857
"stepwiseqtl","2012","berry_skin",6,45.600055,NA,NA,"bin_6@45.6cM_scaffold_37239_2606",8.06559641409726,1.55701455380358,0.000152899488765179,97.8983712793141,43.530051,"scaffold_54808_1901",6.260018,49.790069,"scaffold_14917_902",0.01411,NA,0.0495845434857803,NA,44.3457994393939
"stepwiseqtl","2014","berry_skin",6,15.880017,NA,NA,"bin_6@15.88cM_scaffold_78853_330",19.2892890772466,6.40632268426354,2.59623433862544e-11,97.6833179461285,14.630016,"scaffold_8136_242",2.220002,16.850018,"scf283b",0.99638,NA,0.497223378121715,NA,17.0789887051282
"stepwiseqtl","2014","berry_skin",6,74.470086,NA,NA,"bin_6@74.47cM_scaffold_22544_4282",5.83413070026897,1.14286777028792,0.00122824982705305,97.6833179461285,60.800077,"scaffold_5777_3481",23.68002,84.480097,"scaffold_8060_5438",0.99638,NA,0.497223378121715,NA,74.1230958484849
"stepwiseqtl","all-years","berry_skin",6,17.450019,NA,NA,"bin_6@17.45cM_scaffold_19868_2122",14.0669130401852,2.34106144605316,1.08041378732437e-07,98.5635103806592,16.850018,"scf283b",2.970004,19.820022,"scaffold_18938_4573",0.01006,NA,0.0428620738489774,NA,17.0789887051282
"stepwiseqtl","all-years","berry_skin",6,21.010023,NA,NA,"bin_6@21.01cM_scaffold_39646_1106",8.02098325172287,1.05658241911605,0.000161278651068963,98.5635103806592,19.820022,"scaffold_18938_4573",4.770003,24.590025,"scaffold_68745_1016",0.01006,NA,0.0428620738489774,NA,21.3113132037037
"stepwiseqtl","all-years","berry_skin",6,55.500074,NA,NA,"bin_6@55.5cM_scaffold_12445_2973",6.87474320729113,0.867702606907727,0.000632198582141585,98.5635103806592,53.270072,"scaffold_29516_1231",12.530006,65.800078,"scaffold_127764_407",0.01006,NA,0.0428620738489774,NA,53.9651276721311
"stepwiseqtl","2011","berry_skin",7,38.26003,NA,NA,"bin_7@38.26cM_scaffold_48675_2016",15.0534299687871,4.07834502505855,3.24640153648303e-08,97.7519964001847,33.240027,"scaffold_907_14846",9.020007,42.260034,"scaffold_6921_6346",0.86646,NA,0.438295890746124,NA,36.4144662924528
"stepwiseqtl","2012","berry_skin",7,49.58004,NA,NA,"bin_7@49.58cM_scaffold_11351_6036",16.4012848601445,4.38690532423405,6.26222185218239e-09,97.8983712793141,47.540039,"scaffold_16392_3223",3.230004,50.770043,"scaffold_16361_5809",0.01411,NA,0.0495845434857803,NA,48.3475392142857
"stepwiseqtl","2012","berry_skin",7,57.550055,NA,NA,"bin_7@57.55cM_scaffold_31844_2770",16.320851270539,4.35113235640182,6.90895651800361e-09,97.8983712793141,56.060054,"scaffold_15867_4961",4.480002,60.540056,"scaffold_583_9687",0.01411,NA,0.0495845434857803,NA,57.6351807631579
"stepwiseqtl","2012","berry_skin",7,65.870062,NA,NA,"bin_7@65.87cM_SCF128307",7.77335692329496,1.48425745574235,0.000216813579428043,97.8983712793141,64.690061,"scaffold_64606_419",16.910008,81.600069,"scaffold_45109_953",0.01411,NA,0.0495845434857803,NA,65.2193623255814
"stepwiseqtl","2014","berry_skin",7,25.820025,NA,NA,"bin_7@25.82cM_SCF25221",20.4285469922256,7.1168386585186,5.71032110485703e-12,97.6833179461285,24.330024,"scaffold_20095_616",8.820002,33.150026,"scaffold_198_16611",0.99638,NA,0.497223378121715,NA,24.74282036
"stepwiseqtl","all-years","berry_skin",7,47.540039,NA,NA,"bin_7@47.54cM_scaffold_16392_3223",22.5168917328665,5.31576038518124,3.47899486996539e-12,98.5635103806592,46.010038,"scaffold_101118_92",3.570002,49.58004,"scaffold_11351_6036",0.01006,NA,0.0428620738489774,NA,48.3475392142857
"stepwiseqtl","2011","berry_skin",9,26.530017,NA,NA,"bin_9@26.53cM_scaffold_5282_2230",12.6280660443982,3.10693132765593,6.21707239911728e-07,97.7519964001847,24.970014,"scaffold_66708_1518",3.940004,28.910018,"scaffold_4922_2193",0.86646,NA,0.438295890746124,NA,28.3744702444444
"stepwiseqtl","2012","berry_skin",9,84.220053,NA,NA,"bin_9@84.22cM_scaffold_30128_1137",25.3217789716883,9.87763136164764,1.10578213252666e-13,97.8983712793141,80.890052,"scaffold_36218_1323",4.480003,85.370055,"scaffold_18057_1218",0.01411,NA,0.0495845434857803,NA,86.5404655
"stepwiseqtl","2014","berry_skin",9,87.340059,NA,NA,"bin_9@87.34cM_scaffold_74053_1006",25.9523527199294,11.4732945878976,3.66373598126302e-15,97.6833179461285,85.400056,"scaffold_1371_5874",2.400004,87.80006,"scaffold_25489_77",0.99638,NA,0.497223378121715,NA,86.5404655
"stepwiseqtl","all-years","berry_skin",9,87.80006,NA,NA,"bin_9@87.8cM_scaffold_70962_1187",33.8275130515582,13.2554454712745,0,98.5635103806592,87.340059,"scaffold_77647_641",1.17000300000001,88.510062,"scaffold_2138_6739",0.01006,NA,0.0428620738489774,NA,86.5404655
"stepwiseqtl","2012","berry_skin",10,43.370046,NA,NA,"bin_10@43.37cM_scaffold_31484_2758",7.57645333000291,1.43605318930327,0.000274249612987054,97.8983712793141,41.870044,"scaffold_9057_2704",2.560005,44.430049,"SCF36905",0.01411,NA,0.0495845434857803,NA,44.3457994393939
"stepwiseqtl","2014","berry_skin",10,12.39001,NA,NA,"bin_10@12.39cM_scaffold_34564_1124",25.416134365182,10.9742981911195,7.43849426498855e-15,97.6833179461285,9.600009,"scaffold_5395_2435",7.130004,16.730013,"scaffold_15130_690",0.99638,NA,0.497223378121715,NA,13.1882150512821
"stepwiseqtl","all-years","berry_skin",10,47.240054,NA,NA,"bin_10@47.24cM_scaffold_39489_1268",16.3931263752499,2.99601858293832,6.32496521824066e-09,98.5635103806592,41.870044,"scaffold_9057_2704",7.160012,49.030056,"scaffold_4013_2208",0.01006,NA,0.0428620738489774,NA,48.3475392142857
"stepwiseqtl","2011","berry_skin",11,53.000045,NA,NA,"bin_11@53cM_scaffold_51138_759",23.6815623030695,9.19946101888981,8.3144602314178e-13,97.7519964001847,50.210044,"scaffold_30688_1474",4.570003,54.780047,"scaffold_49216_1283",0.86646,NA,0.438295890746124,NA,53.9651276721311
